Delito,SubDelito,Fecha,Hora,Victima,SubVictima,Edad,Genero,Nacionalidad,Provincia,Canton,
HOMICIDIO,AJUSTE DE CUENTAS/VENGANZA,2023-04-16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,OTRO O INDETERMINADO,2023-05-09,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,OTRO O INDETERMINADO,2023-05-12,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,OTRO O INDETERMINADO,2023-05-14,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,OTRO O INDETERMINADO,2023-04-14,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,MUJER,Desconocido,PUNTARENAS,GOLFITO,
HURTO,OTRO O INDETERMINADO,2023-05-23,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,GUANACASTE,CANAS,
HURTO,OTRO O INDETERMINADO,2023-05-26,00:00:00 - 02:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,OTRO O INDETERMINADO,2023-05-05,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,OTRO O INDETERMINADO,2023-05-31,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,CORREDORES,
HURTO,OTRO O INDETERMINADO,2023-06-02,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,POR CONFIANZA,2022-06-25,03:00:00 - 05:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Adulto Mayor,HOMBRE,ESTADOS UNIDOS,PUNTARENAS,PARRITA,
HURTO,POR CONFIANZA,2022-07-04,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2022-07-10,09:00:00 - 11:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR CONFIANZA,2022-07-10,15:00:00 - 17:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,FRANCIA,PUNTARENAS,GARABITO,
HURTO,POR CONFIANZA,2022-07-14,09:00:00 - 11:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,POR CONFIANZA,2022-07-18,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2022-07-15,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
HURTO,POR CONFIANZA,2022-08-04,12:00:00 - 14:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR CONFIANZA,2022-08-13,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR CONFIANZA,2022-08-16,00:00:00 - 02:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,TIBAS,
HURTO,POR CONFIANZA,2022-08-19,06:00:00 - 08:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2022-07-27,00:00:00 - 02:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,ALVARADO,
HURTO,POR CONFIANZA,2022-08-29,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR CONFIANZA,2022-09-04,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR CONFIANZA,2022-09-27,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,CHILE,GUANACASTE,SANTA CRUZ,
HURTO,POR CONFIANZA,2022-10-08,09:00:00 - 11:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR CONFIANZA,2022-09-10,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,CANAS,
HURTO,POR CONFIANZA,2022-10-10,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,HOMBRE,COSTA RICA,CARTAGO,JIMENEZ,
HURTO,POR CONFIANZA,2022-10-22,15:00:00 - 17:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,PUNTARENAS,GARABITO,
ROBO,FORZADURA,2022-11-12,12:00:00 - 14:59:59,PERSONA,FINQUERO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
ROBO,FORZADURA,2022-11-08,12:00:00 - 14:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,ABANGARES,
ROBO,FORZADURA,2023-01-26,21:00:00 - 23:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,ESTADOS UNIDOS,PUNTARENAS,QUEPOS,
ROBO,FORZADURA,2023-02-16,03:00:00 - 05:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,ESPANA,LIMON,TALAMANCA,
ROBO,FORZADURA,2023-03-31,00:00:00 - 02:59:59,PERSONA,FINQUERO [PERSONA],Desconocido,DESCONOCIDO,Desconocido,HEREDIA,SARAPIQUI,
ROBO,FORZADURA,2023-06-01,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GOLFITO,
ROBO,OTRO O INDETERMINADO,2022-06-30,09:00:00 - 11:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ROBO,OTRO O INDETERMINADO,2022-11-16,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
ROBO,OTRO O INDETERMINADO,2022-11-18,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
ROBO,OTRO O INDETERMINADO,2023-02-17,21:00:00 - 23:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
ROBO,OTRO O INDETERMINADO,2023-05-04,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,BAGACES,
ROBO,OTRO O INDETERMINADO,2023-05-04,00:00:00 - 02:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
ROBO DE VEHICULO,DESCUIDO,2023-03-19,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,HOMBRE,NICARAGUA,ALAJUELA,LOS CHILES,
ROBO DE VEHICULO,DESCUIDO,2023-02-21,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,PANAMA,PUNTARENAS,DESCONOCIDO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2022-06-06,09:00:00 - 11:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
TACHA DE VEHICULO,TACHA DE VEHICULO,2022-07-16,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
HOMICIDIO,AJUSTE DE CUENTAS/VENGANZA,2023-04-21,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,MATINA,
HOMICIDIO,AJUSTE DE CUENTAS/VENGANZA,2023-04-13,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES,
HOMICIDIO,AJUSTE DE CUENTAS/VENGANZA,2023-05-23,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,Desconocido,LIMON,SIQUIRRES,
HOMICIDIO,AJUSTE DE CUENTAS/VENGANZA,2023-06-03,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,PUNTARENAS,
HOMICIDIO,DISCUSION/RI&#209;A,2022-10-29,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HOMICIDIO,DISCUSION/RI&#209;A,2022-12-07,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,CANAS,
HOMICIDIO,DISCUSION/RI&#209;A,2023-01-15,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
HOMICIDIO,DISCUSION/RI&#209;A,2023-02-01,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,LIMON,
HOMICIDIO,DISCUSION/RI&#209;A,2023-03-13,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,HEREDIA,SARAPIQUI,
HOMICIDIO,DISCUSION/RI&#209;A,2023-03-18,12:00:00 - 14:59:59,PERSONA,PRIVADO DE LIBERTAD [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HOMICIDIO,DISCUSION/RI&#209;A,2023-04-16,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HOMICIDIO,DISCUSION/RI&#209;A,2023-04-24,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,ALAJUELITA,
HOMICIDIO,POR LA COMISION DE OTRO DELITO,2022-06-15,06:00:00 - 08:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,RIO CUARTO,
HOMICIDIO,POR LA COMISION DE OTRO DELITO,2022-07-02,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HOMICIDIO,POR LA COMISION DE OTRO DELITO,2022-10-09,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
HOMICIDIO,POR LA COMISION DE OTRO DELITO,2022-12-12,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HOMICIDIO,POR LA COMISION DE OTRO DELITO,2023-03-15,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN PABLO,
HOMICIDIO,POR LA COMISION DE OTRO DELITO,2023-03-13,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HOMICIDIO,POR LA COMISION DE OTRO DELITO,2023-03-18,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,HEREDIA,SARAPIQUI,
HOMICIDIO,POR LA COMISION DE OTRO DELITO,2023-04-27,03:00:00 - 05:59:59,PERSONA,TAXISTA [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,POAS,
HOMICIDIO,REPELIENDO ACTIVIDAD CRIMINAL,2023-01-06,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,GUACIMO,
HURTO,ARDID PREVIO/DISTRACCION,2022-06-23,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
HURTO,ARDID PREVIO/DISTRACCION,2022-08-23,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,DESCONOCIDO,COSTA RICA,PUNTARENAS,CORREDORES,
HURTO,ARDID PREVIO/DISTRACCION,2022-10-18,15:00:00 - 17:59:59,PERSONA,TAXISTA [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
HURTO,ARDID PREVIO/DISTRACCION,2022-11-01,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Menor de edad,DESCONOCIDO,COSTA RICA,LIMON,GUACIMO,
HURTO,ARDID PREVIO/DISTRACCION,2022-12-10,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,ARDID PREVIO/DISTRACCION,2022-12-17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-08-25,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-08-26,12:00:00 - 14:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,CANADA,ALAJUELA,ALAJUELA,
HURTO,CARTERISTA,2022-08-26,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-08-28,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-08-27,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-08-26,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,CARTERISTA,2022-08-28,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SANTA ANA,
HURTO,CARTERISTA,2022-08-26,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,CARTERISTA,2022-08-28,06:00:00 - 08:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,MEXICO,SAN JOSE,MONTES DE OCA,
HURTO,CARTERISTA,2022-08-28,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-08-27,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,CARTERISTA,2022-08-31,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-08-18,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-09-02,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,TURRIALBA,
HURTO,CARTERISTA,2022-09-03,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-09-07,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CARTERISTA,2022-09-07,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-09-09,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-09-09,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
HURTO,CARTERISTA,2022-09-09,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MORAVIA,
HURTO,CARTERISTA,2022-09-10,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,AUSTRIA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-09-13,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CARTERISTA,2022-09-17,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,CARTERISTA,2022-09-16,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-09-24,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-09-28,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CARTERISTA,2022-10-01,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2022-10-02,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SANTA ANA,
HURTO,CARTERISTA,2022-09-30,06:00:00 - 08:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR CONFIANZA,2022-10-31,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR CONFIANZA,2022-11-04,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2022-09-15,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR CONFIANZA,2022-08-13,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LA CRUZ,
HURTO,POR CONFIANZA,2022-11-10,18:00:00 - 20:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2022-11-13,12:00:00 - 14:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2022-11-14,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,ALVARADO,
HURTO,POR CONFIANZA,2022-11-07,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2022-11-17,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
HURTO,POR CONFIANZA,2022-11-15,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,POR CONFIANZA,2022-11-18,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MORAVIA,
HURTO,POR CONFIANZA,2022-11-29,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,Desconocido,PUNTARENAS,QUEPOS,
HURTO,POR CONFIANZA,2022-12-03,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2022-12-06,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,VENEZUELA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2022-12-08,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR CONFIANZA,2022-12-09,18:00:00 - 20:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR CONFIANZA,2022-12-11,09:00:00 - 11:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,CANADA,LIMON,TALAMANCA,
HURTO,POR CONFIANZA,2022-12-17,15:00:00 - 17:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Adulto Mayor,DESCONOCIDO,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR CONFIANZA,2022-12-27,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2023-01-01,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,CORREDORES,
HURTO,POR CONFIANZA,2023-01-06,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,MUJER,COSTA RICA,PUNTARENAS,OSA,
HURTO,POR CONFIANZA,2023-01-08,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,TALAMANCA,
HURTO,POR CONFIANZA,2023-01-09,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PURISCAL,
HURTO,POR CONFIANZA,2023-01-17,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2023-01-14,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,ESPARZA,
HURTO,POR CONFIANZA,2023-01-24,12:00:00 - 14:59:59,PERSONA,TURISTA/NACIONAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,POR CONFIANZA,2023-01-31,15:00:00 - 17:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,LOS CHILES,
HURTO,POR CONFIANZA,2022-10-01,00:00:00 - 02:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Desconocido,MUJER,COSTA RICA,SAN JOSE,ALAJUELITA,
HURTO,POR CONFIANZA,2023-01-16,00:00:00 - 02:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,TALAMANCA,
HURTO,ARDID PREVIO/DISTRACCION,2022-12-24,15:00:00 - 17:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,ARDID PREVIO/DISTRACCION,2022-12-23,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,BELGICA,GUANACASTE,SANTA CRUZ,
HURTO,ARDID PREVIO/DISTRACCION,2023-01-14,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,ARDID PREVIO/DISTRACCION,2023-01-19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2023-01-19,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,DESAMPARADOS,
